timestamp,device_id,npu_aicore_pct,npu_hbm_mb,npu_power_w,npu_temp_c,host_used_kb
2026-08-07T21:17:32.111+00:00,0,70,51255,276.6,62,120705272
2026-08-07T21:17:32.111+00:00,1,0,45292,,52,120705272
2026-08-07T21:17:33.673+00:00,0,72,51256,283.8,61,119878012
2026-08-07T21:17:33.673+00:00,1,0,45292,,52,119878012
2026-08-07T21:17:35.231+00:00,0,68,51256,281.7,62,118913128
2026-08-07T21:17:35.231+00:00,1,0,45292,,52,118913128
2026-08-07T21:17:36.784+00:00,0,71,51255,284.6,62,118883716
2026-08-07T21:17:36.784+00:00,1,0,45292,,52,118883716
2026-08-07T21:17:38.358+00:00,0,70,51255,284.0,62,118711820
2026-08-07T21:17:38.358+00:00,1,0,45292,,53,118711820
2026-08-07T21:17:39.911+00:00,0,70,51256,282.2,62,118722316
2026-08-07T21:17:39.911+00:00,1,0,45292,,52,118722316
2026-08-07T21:17:41.467+00:00,0,71,51255,290.3,61,119925760
2026-08-07T21:17:41.467+00:00,1,0,45292,,53,119925760
2026-08-07T21:17:43.029+00:00,0,47,51256,252.7,58,119926372
2026-08-07T21:17:43.029+00:00,1,0,45292,,52,119926372
2026-08-07T21:17:44.582+00:00,0,57,51256,268.7,61,118867672
2026-08-07T21:17:44.582+00:00,1,0,45292,,52,118867672
2026-08-07T21:17:46.134+00:00,0,70,51256,286.8,61,118859088
2026-08-07T21:17:46.134+00:00,1,0,45292,,53,118859088
2026-08-07T21:17:47.740+00:00,0,70,51255,279.2,62,118968200
2026-08-07T21:17:47.740+00:00,1,0,45292,,53,118968200
2026-08-07T21:17:49.294+00:00,0,70,51256,290.3,62,118856480
2026-08-07T21:17:49.294+00:00,1,0,45292,,53,118856480
2026-08-07T21:17:50.848+00:00,0,71,51256,282.8,62,119766836
2026-08-07T21:17:50.848+00:00,1,0,45292,,53,119766836
2026-08-07T21:17:52.407+00:00,0,67,51256,285.1,62,119478732
2026-08-07T21:17:52.407+00:00,1,0,45292,,52,119478732
2026-08-07T21:17:53.969+00:00,0,70,51256,287.4,62,119151352
2026-08-07T21:17:53.969+00:00,1,0,45292,,52,119151352
2026-08-07T21:17:55.527+00:00,0,69,51256,285.8,62,118809412
2026-08-07T21:17:55.527+00:00,1,0,45292,,53,118809412
2026-08-07T21:17:57.079+00:00,0,70,51255,288.1,61,118795856
2026-08-07T21:17:57.079+00:00,1,0,45292,,52,118795856
2026-08-07T21:17:58.633+00:00,0,71,51256,286.7,62,118830504
2026-08-07T21:17:58.633+00:00,1,0,45292,,52,118830504
2026-08-07T21:18:00.186+00:00,0,35,51256,253.6,57,118848900
2026-08-07T21:18:00.186+00:00,1,0,45292,,53,118848900
2026-08-07T21:18:01.729+00:00,0,70,51256,277.4,62,119804488
2026-08-07T21:18:01.729+00:00,1,0,45292,,52,119804488
2026-08-07T21:18:03.289+00:00,0,71,51255,284.4,62,118980560
2026-08-07T21:18:03.289+00:00,1,0,45292,,52,118980560
2026-08-07T21:18:04.899+00:00,0,0,51255,177.5,52,118961596
2026-08-07T21:18:04.899+00:00,1,0,45292,,52,118961596
